Name,PM
Camponotus_festinus,0
Camponotus_fijianus,0
Camponotus_foleyi,0
Camponotus_foraminosus,0
Camponotus_foreli,0
Camponotus_fragilis,0
Camponotus_friedae,0
Camponotus_fulvopilosus,0
Camponotus_fuscocinctus,0
Camponotus_gallagheri,0
Camponotus_gasseri,0
Camponotus_gestroi,0
Camponotus_gilviventris,0
Camponotus_goeldii,0
Camponotus_gombaki,0
Camponotus_gouldi,0
Camponotus_gouldianus,0
Camponotus_grandidieri,0
Camponotus_guanchus,0
Camponotus_hannani,0
Camponotus_haroi,0
Camponotus_hartogi,0
Camponotus_hellmichi,0
Camponotus_herrichi,0
Camponotus_hoelldobleri,0
Camponotus_holosericeus,0
Camponotus_honaziensis,0
Camponotus_horseshoetus,0
Camponotus_hospes,0
Camponotus_hova,0
Camponotus_humerus,0
Camponotus_husseini,0
Camponotus_hyatti,0
Camponotus_incensus,0
Camponotus_indefessa,0
Camponotus_integellus,0
Camponotus_interjectus,0
Camponotus_invidus,0
Camponotus_irritans,0
Camponotus_itoi,0
Camponotus_iwoensis,0
Camponotus_janforrestae,0
Camponotus_jejuensis,0
Camponotus_kadi,0
Camponotus_keralensis,0
Camponotus_kiesenwetteri,0
Camponotus_kiusiuensis,0
Camponotus_kurdistanicus,0
Camponotus_laevigatus,0
Camponotus_lancifer,0
Camponotus_leonardi,0
Camponotus_ligniperda,0
Camponotus_lignitus,0
Camponotus_longipilis,0
Camponotus_macarangae,0
Camponotus_macilentus,0
Camponotus_mackayensis,0
Camponotus_macrocephalus,0
Camponotus_macromischoides,0
Camponotus_maculatus,0
Camponotus_marianensis,0
Camponotus_maritimus,0
Camponotus_melanoticus,0
Camponotus_melinus,0
Camponotus_mellea,0
Camponotus_merdicola,0
Camponotus_merula,0
Camponotus_micans,0
Camponotus_mirabilis,0
Camponotus_mitis,0
Camponotus_modoc,0
Camponotus_montivagus,0
Camponotus_morosus,0
Camponotus_mutilatus,0
Camponotus_natalensis,0
Camponotus_navigator,0
Camponotus_nawai,0
Camponotus_nearcticus,0
Camponotus_nicobarensis,0
Camponotus_nigriceps,0
Camponotus_nigrifrons,0
Camponotus_nipponensis,0
Camponotus_nipponicus,0
Camponotus_nitidior,0
Camponotus_novaeboracensis,0
Camponotus_nutans,0
Camponotus_nylanderi,0
Camponotus_oasium,0
Camponotus_obliquus,0
Camponotus_oblongus,0
Camponotus_obscuripes,0
Camponotus_olivieri,0
Camponotus_opaciventris,0
Camponotus_owensae,0
Camponotus_papago,0
Camponotus_parabarbatus,0
Camponotus_parius,0
Camponotus_peleliuensis,0
Camponotus_pellax,0
Camponotus_perjurus,0
Camponotus_pilicornis,0
Camponotus_planus,0
Camponotus_polymorphicus,0
Camponotus_pressipes,0
Camponotus_prosseri,0
Camponotus_punctulatus,0
Camponotus_pylartes,0
Camponotus_quadriceps,0
Camponotus_quadrinotatus,0
Camponotus_quadrisectus,0
Camponotus_quercicola,0
Camponotus_rapax,0
Camponotus_rectangularis,0
Camponotus_rectithorax,0
Camponotus_renggeri,0
Camponotus_reticulatus,0
Camponotus_robustus,0
Camponotus_ruber,0
Camponotus_rufifemur,0
Camponotus_rufifrons,0
Camponotus_rufoglaucus,0
Camponotus_rufonigrus,0
Camponotus_samius,0
Camponotus_sanctus,0
Camponotus_sannini,0
Camponotus_sansabeanus,0
Camponotus_santosi,0
Camponotus_saundersi,0
Camponotus_saussurei,0
Camponotus_saxatilis,0
Camponotus_sayi,0
Camponotus_schaefferi,0
Camponotus_schmitzi,0
Camponotus_senex,0
Camponotus_setosus,0
Camponotus_sexguttatus,0
Camponotus_sicheli,0
Camponotus_sklarus,0
Camponotus_socius,0
Camponotus_solon,0
Camponotus_spissinodis,0
Camponotus_subbarbatus,0
Camponotus_sylvaticus,0
Camponotus_taniae,0
Camponotus_terebrans,0
Camponotus_tergestinus,0
Camponotus_testaceipes,0
Camponotus_texens,0
Camponotus_textor,0
Camponotus_thoracicus,0
Camponotus_tokyoensis,0
Camponotus_tonkinus,0
Camponotus_transvaalensis,0
Camponotus_truncatus,0
Camponotus_universitatis,0
Camponotus_vanispinus,0
Camponotus_variegatus,0
Camponotus_vicinus,0
Camponotus_vitiensis,0
Camponotus_vitiosus,0
Camponotus_vittatus,0
Camponotus_vividus,0
Camponotus_wiederkehri,0
Camponotus_xerxes,0
Camponotus_xingdoushanensis,0
Camponotus_yamaokai,0
Camponotus_yessensis,0
Camponotus_zoc,0
Cardiocondyla_atalanta,0
Cardiocondyla_batesii,0
Cardiocondyla_elegans,0
Cardiocondyla_emeryi,0
Cardiocondyla_gallagheri,0
Cardiocondyla_gibbosa,0
Cardiocondyla_kagutsuchi,0
Cardiocondyla_koshewnikovi,0
Cardiocondyla_mauritanica,0
Cardiocondyla_minutior,0
Cardiocondyla_nigra,0
Cardiocondyla_nigrocerea,0
Cardiocondyla_obscurior,0
Cardiocondyla_paradoxa,0
Cardiocondyla_parvinoda,0
Cardiocondyla_pirata,0
Cardiocondyla_shuckardi,0
Cardiocondyla_tiwarii,0
Cardiocondyla_venustula,0
Cardiocondyla_wroughtonii,0
Cardiocondyla_yemeni,0
Carebara_alperti,0
Carebara_arabara,0
Carebara_arabica,0
Carebara_carinata,0
Carebara_castanea,0
Carebara_coeca,0
Carebara_concinna,0
Carebara_coqueta,0
Carebara_distincta,0
Carebara_escherichi,0
Carebara_guineana,0
Carebara_infima,0
Carebara_junodi,0
Carebara_lignata,0
Carebara_octata,0
Carebara_perpusilla,0
Carebara_pisinna,0
Carebara_polita,0
Carebara_rara,0
Carebara_reina,0
Carebara_robertsoni,0
Carebara_sangi,0
Carebara_sarita,0
Carebara_sicheli,0
Carebara_striata,0
Carebara_sudanensis,0
Carebara_tahitiensis,0
Carebara_termitolestes,0
Carebara_vidua,0
Carebara_villiersi,0
Carebara_yamatonis,0
Cataglyphis_acutinodis,0
Cataglyphis_aenescens,0
Cataglyphis_agostii,0
Cataglyphis_albicans,0
Cataglyphis_bicolor,0
Cataglyphis_bombycina,0
Cataglyphis_cugiai,0
Cataglyphis_desertorum,0
Cataglyphis_douwesi,0
Cataglyphis_emmae,0
Cataglyphis_flavitibia,0
Cataglyphis_floricola,0
Cataglyphis_fortis,0
Cataglyphis_glabilabia,0
Cataglyphis_hannae,0
Cataglyphis_harteni,0
Cataglyphis_hispidus,0
Cataglyphis_holgerseni,0
Cataglyphis_humeya,0
Cataglyphis_iberica,0
Cataglyphis_isis,0
Cataglyphis_karakalensis,0
Cataglyphis_laylae,0
Cataglyphis_livida,0
Cataglyphis_lunatica,0
Cataglyphis_machmal,0
Cataglyphis_mauritanica,0
Cataglyphis_nigripes,0
Cataglyphis_nodus,0
Cataglyphis_oasium,0
Cataglyphis_opacior,0
Cataglyphis_oxiana,0
Cataglyphis_rosenhaueri,0
Cataglyphis_sabulosa,0
Cataglyphis_savignyi,0
Cataglyphis_setipes,0
Cataglyphis_shuaibensis,0
Cataglyphis_viatica,0
Cataglyphis_viaticoides,0
Cataglyphis_zakharovi,0
Cataglyphoides_constrictus,0
Cataulacus_erinaceus,0
Cataulacus_guineensis,0
Cataulacus_muticus,0
Cataulacus_setosus,0
Cataulacus_tardus,0
Centromyrmex_alfaroi,0
Centromyrmex_bequaerti,0
Centromyrmex_feae,0
Cephalotes_alfaroi,0
Cephalotes_basalis,0
Cephalotes_clypeatus,0
Cephalotes_cristatus,0
Cephalotes_depressus,0
Cephalotes_goniodontus,0
Cephalotes_insularis,0
Cephalotes_rohweri,0
Cephalotes_specularis,0
Cephalotes_spinosus,0
Cephalotes_squamosus,0
Cephalotes_umbraculatus,0
Cephalotes_varians,0
Cerapachys_aitkenii,0
Cerapachys_alii,0
Cerapachys_anokha,0
Cerapachys_besucheti,0
Cerapachys_biroi,0
Cerapachys_browni,0
Cerapachys_collingwoodi,0
Cerapachys_costatus,0
Cerapachys_doryloides,0
Cerapachys_foreli,0
Cerapachys_fossulatus,0
Cerapachys_fragosus,0
Cerapachys_huode,0
Cerapachys_indicus,0
Cerapachys_jacobsoni,0
Cerapachys_keralensis,0
Cerapachys_lamborni,0
Cerapachys_longitarsus,0
Cerapachys_nayana,0
Cerapachys_peringueyi,0
Cerapachys_piochardi,0
Cerapachys_schoedli,0
Cerapachys_seema,0
Cerapachys_sexspinus,0
Cerapachys_sulcinodis,0
Cerapachys_turneri,0
Cerapachys_typhlus,0
Cerapachys_wighti,0
Chalepoxenus_spinosus,0
Cheliomyrmex_andicola,0
Cheliomyrmex_megalonyx,0
Cheliomyrmex_morosus,0
Chronoxenus_myops,0
Cladomyrma_andrei,0
Cladomyrma_hewitti,0
Cladomyrma_scopulosa,0
Cladomyrma_sirindhornae,0
Crematogaster_abstinens,0
Crematogaster_acuta,0
Crematogaster_aegyptiaca,0
Crematogaster_africana,0
Crematogaster_alafara,0
Crematogaster_algirica,0
Crematogaster_ampla,0
Crematogaster_angusticeps,0
Crematogaster_antaris,0
Crematogaster_anthracina,0
Crematogaster_atkinsoni,0
Crematogaster_auberti,0
Crematogaster_bequaerti,0
Crematogaster_biroi,0
Crematogaster_brevis,0
Crematogaster_brunnea,0
Crematogaster_buchneri,0
Crematogaster_castanea,0
Crematogaster_chiarinii,0
Crematogaster_clara,0
Crematogaster_clariventris,0
Crematogaster_coriaria,0
Crematogaster_degeeri,0
Crematogaster_depressa,0
Crematogaster_dewasi,0
Crematogaster_distans,0
Crematogaster_egidyi,0
Crematogaster_evallans,0
Crematogaster_excisa,0
Crematogaster_ferrarii,0
Crematogaster_flava,0
Crematogaster_fraxatrix,0
Crematogaster_gabonensis,0
Crematogaster_gerstaeckeri,0
Crematogaster_gordani,0
Crematogaster_grevei,0
Crematogaster_hova,0
Crematogaster_impressa,0
Crematogaster_impressiceps,0
Crematogaster_inermis,0
Crematogaster_ionia,0
Crematogaster_irritabilis,0
Crematogaster_jacobsoni,0
Crematogaster_jehovae,0
Crematogaster_kirbii,0
Crematogaster_laestrygon,0
Crematogaster_laeviuscula,0
Crematogaster_larreae,0
Crematogaster_levior,0
Crematogaster_liengmei,0
Crematogaster_longicephala,0
Crematogaster_longiceps,0
Crematogaster_longispina,0
Crematogaster_lorteti,0
Crematogaster_macaoensis,0
Crematogaster_madecassa,0
Crematogaster_mahery,0
Crematogaster_melanogaster,0
Crematogaster_menilekii,0
Crematogaster_minutissima,0
Crematogaster_modiglianii,0
Crematogaster_mormonum,0
Crematogaster_nigropilosa,0
Crematogaster_obscurata,0
Crematogaster_painei,0
Crematogaster_paradoxa,0
Crematogaster_pinicola,0
Crematogaster_polita,0
Crematogaster_politula,0
Crematogaster_pradipi,0
Crematogaster_quadriformis,0
Crematogaster_ranavalonae,0
Crematogaster_ransonneti,0
Crematogaster_reticulata,0
Crematogaster_rochai,0
Crematogaster_rogenhoferi,0
Crematogaster_rudis,0
Crematogaster_sanguinea,0
Crematogaster_schimmeri,0
Crematogaster_schmidti,0
Crematogaster_sericea,0
Crematogaster_sewardi,0
Crematogaster_sordidula,0
Crematogaster_sotobosque,0
Crematogaster_stadelmanni,0
Crematogaster_stollii,0
Crematogaster_striatula,0
Crematogaster_subdentata,0
Crematogaster_subnuda,0
Crematogaster_tenuicula,0
Crematogaster_torosa,0
Crematogaster_tricolor,0
Crematogaster_vagula,0
Crematogaster_vermiculata,0
Crematogaster_vicina,0
Crematogaster_victima,0
Crematogaster_walshi,0
Crematogaster_wellmani,0
Crematogaster_zoceensis,0
Cryptopone_arabica,0
Cryptopone_gilva,0
Cryptopone_ochracea,0
Cryptopone_pseudogigas,0
Cryptopone_recticlypea,0
Cryptopone_sauteri,0
Cryptopone_subterranea,0
Cryptopone_tengu,0
Cryptopone_testacea,0
Ctenobethylus_goepperti,0
Cyatta_abscondita,0
Cylindromyrmex_longiceps,0
Cylindromyrmex_whymperi,0
Cyphomyrmex_andersoni,0
Cyphomyrmex_bicornis,0
Cyphomyrmex_cornutus,0
Cyphomyrmex_costatus,0
Cyphomyrmex_faunulus,0
Cyphomyrmex_foxi,0
Cyphomyrmex_longiscapus,0
Cyphomyrmex_minutus,0
Cyphomyrmex_muelleri,0
Cyphomyrmex_nemei,0
Cyphomyrmex_salvini,0
Cyphomyrmex_snellingi,0
Cyphomyrmex_transversus,0
Cyphomyrmex_wheeleri,0
Dacatria_templaris,0
Daceton_armigerum,0
Daceton_boltoni,0
Decamorium_decem,0
Decamorium_uelense,0
Diacamma_australe,0
Diacamma_ceylonense,0
Diacamma_colosseense,0
Diacamma_cyaneiventre,0
Diacamma_indicum,0
Diacamma_intricatum,0
Diacamma_pallidum,0
Diacamma_scalpratum,0
Diacamma_vagans,0
Diaphoromyrma_sofiae,0
Dicroaspis_cryptocera,0
Dicroaspis_laevidens,0
Dilobocondyla_cataulacoidea,0
Dilobocondyla_didita,0
Dilobocondyla_eguchii,0
Dilobocondyla_escherichi,0
Dilobocondyla_fouqueti,0
Dilobocondyla_gasteroreticulatus,0
Dinoponera_australis,0
Dinoponera_gigantea,0
Dinoponera_grandis,0
Dinoponera_hispida,0
Dinoponera_longipes,0
Dinoponera_lucida,0
Dinoponera_snellingi,0
Discothyrea_antarctica,0
Discothyrea_berlita,0
Discothyrea_bidens,0
Discothyrea_bryanti,0
Discothyrea_isthmica,0
Discothyrea_kamiteta,0
Discothyrea_mixta,0
Discothyrea_remingtoni,0
Discothyrea_sauteri,0
Discothyrea_soesilae,0
Discothyrea_sringerensis,0
Discothyrea_testacea,0
Discothyrea_velutina,0
Dlusskyidris_zherichini,0
Dolichoderus_abruptus,0
Dolichoderus_affinis,0
Dolichoderus_bituberculata,0
Dolichoderus_carbonarius,0
Dolichoderus_cuspidatus,0
Dolichoderus_debilis,0
Dolichoderus_decollatus,0
Dolichoderus_diversus,0
Dolichoderus_flatidorsus,0
Dolichoderus_furcifer,0
Dolichoderus_gagates,0
Dolichoderus_lugens,0
Dolichoderus_lutosus,0
Dolichoderus_mariae,0
Dolichoderus_mazaruni,0
Dolichoderus_patens,0
Dolichoderus_pilosus,0
Dolichoderus_plagiatus,0
Dolichoderus_pustulatus,0
Dolichoderus_quadridenticulatus,0
Dolichoderus_quadripunctatus,0
Dolichoderus_sagmanotus,0
Dolichoderus_shattucki,0
Dolichoderus_squamanodus,0
Dolichoderus_sulcaticeps,0
Dolichoderus_sundari,0
Dolichoderus_taprobanae,0
Dolichoderus_tridentanodus,0
Dolichoderus_tuberifer,0
Dolichoderus_utriensis,0
Dolopomyrmex_pilatus,0
Dorylus_affinis,0
Dorylus_brevipennis,0
Dorylus_fulvus,0
Dorylus_gribodoi,0
Dorylus_helvolus,0
Dorylus_kohli,0
Dorylus_labiatus,0
Dorylus_mayri,0
Dorylus_nigricans,0
Dorylus_orientalis,0
Dorylus_rufescens,0
Dorylus_termitarius,0
Dorylus_wilverthi,0
Dorymyrmex_amazonicus,0
Dorymyrmex_antarcticus,0
Dorymyrmex_biconis,0
Dorymyrmex_breviscapis,0
Dorymyrmex_exsanguis,0
Dorymyrmex_flavus,0
Dorymyrmex_goetschi,0
Dorymyrmex_pyramicus,0
Dorymyrmex_reginicula,0
Dorymyrmex_smithi,0
Dorymyrmex_tuberosus,0
Dorymyrmex_wolffhuegeli,0
Dorymyrmex_xerophylus,0
Echinopla_cherapunjiensis,0
Echinopla_lineata,0
Echinopla_melanarctos,0
Echinopla_mistura,0
Echinopla_pallipes,0
Echinopla_turneri,0
Eciton_burchellii,0
Eciton_dulcium,0
Eciton_hamatum,0
Eciton_lucanoides,0
Eciton_mexicanum,0
Eciton_quadriglume,0
Eciton_rapax,0
Eciton_vagans,0
Ectatomma_goninion,0
Ectatomma_lugens,0
Ectatomma_opaciventre,0
Ectatomma_parasiticum,0
Ectatomma_permagnum,0
Ectatomma_planidens,0
Ectatomma_quadridens,0
Ectatomma_suzanae,0
Ectatomma_vizottoi,0
Ectomomyrmex_annamitus,0
Ectomomyrmex_insulanus,0
Ectomomyrmex_javanus,0
Ectomomyrmex_leeuwenhoeki,0
Ectomomyrmex_sauteri,0
Ectomomyrmex_zhengi,0
Emeryopone_melaina,0
Emeryopone_narendrani,0
Eoformica_expectans,0
Epopostruma_inornata,0
Epopostruma_monstrosa,0
Epopostruma_quadrispinosa,0
Eulithomyrmex_rugosus,0
Eulithomyrmex_striatus,0
Euprenolepis_antespectans,0
Euprenolepis_procera,0
Euprenolepis_wittei,0
Eurhopalothrix_apharogonia,0
Eurhopalothrix_bolaui,0
Eurhopalothrix_cinnamea,0
Eurhopalothrix_depressa,0
Eurhopalothrix_dubia,0
Eurhopalothrix_elke,0
Eurhopalothrix_floridana,0
Eurhopalothrix_heliscata,0
Eurhopalothrix_hoplites,0
Eurhopalothrix_procera,0
Eurhopalothrix_schmidti,0
Eutetramorium_mocquerysi,0
Forelius_andinus,0
Forelius_breviscapus,0
Forelius_chalybaeus,0
Forelius_damiani,0
Forelius_foetida,0
Forelius_macrops,0
Forelius_mccooki,0
Forelius_nigriventris,0
Forelius_pusillus,0
Forelophilus_overbecki,0
Forelophilus_philippinensis,0
Forelophilus_stefanschoedli,0
Formica_adamsi,0
Formica_aerata,0
Formica_altayensis,0
Formica_anatolica,0
Formica_aquilonia,0
Formica_archboldi,0
Formica_aserva,0
Formica_aseta,0
Formica_bradleyi,0
Formica_breviscapa,0
Formica_bruni,0
Formica_calviceps,0
Formica_candida,0
Formica_ciliata,0
Formica_cinerea,0
Formica_cinereofusca,0
Formica_clara,0
Formica_criniventris,0
Formica_curiosa,0
Formica_dachaidanensis,0
Formica_dakotensis,0
Formica_delinghaensis,0
Formica_densiventris,0
Formica_dusmeti,0
Formica_exsectoides,0
Formica_fennica,0
Formica_foreli,0
Formica_forsslundi,0
Formica_frontalis,0
Formica_fukaii,0
Formica_fuscocinerea,0
Formica_georgica,0
Formica_glabridorsis,0
Formica_glauca,0
Formica_gnava,0
Formica_gynocrates,0
Formica_hayashi,0
Formica_ignivora,0
Formica_integra,0
Formica_integroides,0
Formica_laeviceps,0
Formica_limata,0
Formica_liogaster,0
Formica_liopthalma,0
Formica_maculata,0
Formica_malabarica,0
Formica_manchu,0
Formica_mesasiatica,0
Formica_miniocca,0
Formica_montana,0
Formica_neoclara,0
Formica_neorufibarbis,0
Formica_obscuriventris,0
Formica_occulta,0
Formica_opaciventris,0
Formica_opacus,0
Formica_orangea,0
Formica_oreas,0
Formica_paralugubris,0
Formica_pergandei,0
Formica_persica,0
Formica_picea,0
Formica_pilicornis,0
Formica_planipilis,0
Formica_pressilabris,0
Formica_puberula,0
Formica_robusta,0
Formica_rubicunda,0
Formica_selysi,0
Formica_sinensis,0
Formica_spatulata,0
Formica_stenoptera,0
Formica_subelongata,0
Formica_subintegra,0
Formica_subnitens,0
Formica_subpilosa,0
Formica_suecica,0
Formica_tarimica,0
Formica_testaceipes,0
Formica_tianshanica,0
Formica_transkaucasica,0
Formica_truncorum,0
Formica_ulkei,0
Formica_uralensis,0
Formica_villiscapa,0
Formica_vinculans,0
Formica_wheeleri,0
Formica_xerophila,0
Formica_yessensis,0
Formicoxenus_diversipilosus,0
Formicoxenus_hirticornis,0
Formicoxenus_nitidulus,0
Formicoxenus_provancheri,0
Formicoxenus_quebecensis,0
Froggattella_kirbii,0
Furcotanilla_furcomandibula,0
Gesomyrmex_chaperi,0
Gesomyrmex_luzonensis,0
Gesomyrmex_spatulatus,0
Gesomyrmex_tobiasi,0
Gnamptogenys_andersoni,0
Gnamptogenys_annulata,0
Gnamptogenys_aspera,0
Gnamptogenys_aterrima,0
Gnamptogenys_auricula,0
Gnamptogenys_bicolor,0
Gnamptogenys_bruchi,0
Gnamptogenys_cribrata,0
Gnamptogenys_dichotoma,0
Gnamptogenys_enodis,0
Gnamptogenys_flava,0
Gnamptogenys_hartmani,0
Gnamptogenys_horni,0
Gnamptogenys_kempfi,0
Gnamptogenys_lineolata,0
Gnamptogenys_menadensis,0
Gnamptogenys_minuta,0
Gnamptogenys_moelleri,0
Gnamptogenys_nana,0
Gnamptogenys_pleurodon,0
Gnamptogenys_regularis,0
Gnamptogenys_sinensis,0
Gnamptogenys_stellae,0
Gnamptogenys_striatula,0
Gnamptogenys_strigata,0
Gnamptogenys_sulcata,0
Gnamptogenys_tortuolosa,0
Gnamptogenys_triangularis,0
Gnamptogenys_vriesi,0
Gnamptogenys_wilsoni,0
Goniomma_baeticum,0
Goniomma_blanci,0
Goniomma_collingwoodi,0
Goniomma_decipiens,0
Goniomma_hispanicum,0
Goniomma_kugleri,0
Gracilidris_pombero,0
Hagensia_havilandi,0
Harpagoxenus_canadensis,0
Harpagoxenus_sublaevis,0
Harpegnathos_saltator,0
Harpegnathos_venator,0
Heteroponera_angulata,0
Heteroponera_dolo,0
Heteroponera_inca,0
Huberia_striata,0
Hypoponera_abeillei,0
Hypoponera_androgyna,0
Hypoponera_beppin,0
Hypoponera_bondroiti,0
Hypoponera_confinis,0
Hypoponera_distinguenda,0
Hypoponera_dulcis,0
Hypoponera_eduardi,0
Hypoponera_ergatandria,0
Hypoponera_eutrepta,0
Hypoponera_gleadowi,0
Hypoponera_kalakauae,0
Hypoponera_nippona,0
Hypoponera_nitidula,0
Hypoponera_nubatama,0
Hypoponera_opaciceps,0
Hypoponera_opacior,0
Hypoponera_pruinosa,0
Hypoponera_punctatissima,0
Hypoponera_ragusai,0
Hypoponera_sauteri,0
Hypoponera_schauinslandi,0
Hypoponera_tarda,0
Indomyrma_bellae,0
Iridomyrmex_cellarum,0
Iridomyrmex_gracilis,0
Iridomyrmex_spodipilus,0
Iridomyrmex_suchieri,0
Iridomyrmex_viridigaster,0
Iroponera_odax,0
Kartidris_ashima,0
Kartidris_fujianensis,0
Kartidris_galos,0
Labidus_coecus,0
Labidus_mars,0
Labidus_nero,0
Lachnomyrmex_grandis,0
Lachnomyrmex_plaumanni,0
Lasiomyrma_wiwatwitayai,0
Lasiophanes_picinus,0
Lasiophanes_valdiviensis,0
Lasius_affinis,0
Lasius_alienoflavus,0
Lasius_austriacus,0
Lasius_balcanicus,0
Lasius_balearicus,0
Lasius_bicornis,0
Lasius_breviscapus,0
Lasius_brunneus,0
Lasius_capitatus,0
Lasius_carniolicus,0
Lasius_cinereus,0
Lasius_citrinus,0
Lasius_claviger,0
Lasius_crinitus,0
Lasius_crispus,0
Lasius_crypticus,0
Lasius_distinguendus,0
Lasius_elevatus,0
Lasius_fuji,0
Lasius_gebaueri,0
Lasius_hayashi,0
Lasius_himalayanus,0
Lasius_interjectus,0
Lasius_jensi,0
Lasius_lasioides,0
Lasius_latipes,0
Lasius_longicirrus,0
Lasius_magnus,0
Lasius_meridionalis,0
Lasius_mikir,0
Lasius_minutus,0
Lasius_mixtus,0
Lasius_morisitai,0
Lasius_myops,0
Lasius_neglectus,0
Lasius_neoniger,0
Lasius_nipponensis,0
Lasius_nitidigaster,0
